Kaguruka Water Supply,12
Kaisho/Isingiro w,74
Kakerele  water s,1
Kakerele water su,7
Kakola,1
Kakonko /Mbizi gravity water supply,9
Kakonko Mbizi gravity water supply,1
Kakonko gravity water supply,1
Kakonko/ Mbizi gravity water supply,5
Kakonko/Mbizi gravity water supply,1
Kakuta spring source,5
Kala,1
Kalalangabo water project,3
Kalambwe RC Mission,7
Kalambwe RC Mission &,1
Kalangalala,14
Kalemela Mwaloni,1
Kalemela Water Supply,17
Kalemela Ziwani,7
Kalemela ziwani,1
Kalenge,16
Kalenge Water Supply,12
Kalenge water project,6
Kalesha water supply,28
Kaliua water supply,6
Kamatech gravity water supply,2
Kamatendeli no 2  spring source,2
Kamatendeli no 2 spring source,5
Kamatendeli spring source,19
Kamb,5
Kambi number 2 water suppl,2
Kambi ya chokaa pipe scheme,9
Kambi ya simba Water supply,4
Kamdawi water supply,8
Kampogonyo water,3
Kamsunzu Water Supply,1
Kamwanga Erikaswa water pr,15
Kamwanga/Erikaswa water pr,1
Kamzunzu Water Supply,2
Kan,40
Kand,16
Kandawale Water supply,5
Kandika water supply,4
Kanenge,22
Kanga  Dam,1
Kanga Dam,8
Kanga water supplied scheme,61
Kani,1
Kanyara,2
Kanza,1
Kanza water supply,5
Kapiti water supply,2
Kapu chini water supply,1
Kapu chini wster supply,1
Karamu Uraki gravity water supply,7
Kariakoo,2
Karongo water sup,3
Kasahunga pipe scheme,1
Kasahunga piped scheme,24
Kasamwa,9
Kasanda solar pumping water supply,7
Kasangezi,64
Kasansa,9
Kaseke water project,20
Kaselya,8
Kaseni water supply,1
Kaserebuka Water Supply,10
Kashanda spring source,5
Kashangu water supply,1
Kashishi Water supply,6
Kashishi water supply,1
Kashutakasimba,19
Kasota,1
Kastamu water supply,8
Kasuguti irrigation scheme,1
Kasurua water supply,8
Kat,5
Katanda Water Sup,13
Katangara Mrere,1
Katazi,3
Katoro,12
Katuka group,10
Kavambughu water supply,5
Kaviwaso,20
Kaviwasu,30
Kayugi spring source,1
Kazaroho water supply,3
Kazilamihunda sub gravity point source water,1
Kazilamihunda sub gravity water supply,3
Kazilankanda Water Supply,47
Kazunguti,4
Kazuramimba water project,17
Keisangura piped Water  Suplly,1
Kelamfua water supply,4
Kele,9
Kenswa,21
Ketumbeine water project,1
Keza water supply,1
Khun,1
Ki,107
Kiamachini water supply,6
Kianama spring source,1
Kib,7
Kiba,15
Kibafuta,1
Kibafutwa Water Supp,1
Kibamba,2
Kibaon,1
Kibara foundation piped scheme,1
Kibena,1
Kibigiri water supply,2
Kibindu water,16
Kibo sterio water supply,1
Kiboelo forest,50
Kibogoizi water s,2
Kibohelo  forest,32
Kibohelo forest,1
Kibohelo streem,20
Kibohola gravity water supply,4
Kibola gravity water supply,18
Kibondo gravity point source water supply,30
Kibonge Water Supply,1
Kibugu,2
Kibuye gravity water supply,7
Kichananga gravity water supply,5
Kidaba,8
Kidabu,16
Kidahwe water project,24
Kide,3
Kidege forest,20
Kidia kIlemapunda,4
Kidia kilemapunda,86
Kido,8
Kidogozero wa,4
Kidope,10
Kidu,7
Kifaru Water Supply,1
Kifaru water Supply,27
Kifaru/kituri,1
Kifaru/kituri Water supply,2
Kifaru/kituri water supply,2
Kifufu road water supply,1
Kifumangao Water supply,1
Kifumbe pumping scheme,9
Kifungilo,8
Kifunikoni water supply,1
Kifura gravity water supply,16
Kigaga gravity water supply,15
Kigogo gravity water supply,16
Kigondo,1
Kigongoi gravity wat,36
Kigonigoni Water Supply,2
Kigonigoni Water supply,4
Kigonigoni water supply,1
Kiguza Water Supply,2
Kigw,16
Kigwa B water supply,2
Kigwa water supply,2
Kihanga Water  Su,8
Kihimika water supply,1
Kihinda water sup,9
Kiholo,16
Kihoro,34
Kiindogolo,4
Kijiji,161
Kijijini water supply,5
Kijyom,16
Kikelelwa water supply,17
Kiko,12
Kikole water supply,1
Kikololomu gravity water supply,9
Kikoremru,10
Kiku,6
Kikundi,11
Kilangangua water su,2
Kilanj,3
Kilembela water project,6
Kileo Water Supply,6
Kilesi water supply,6
Kilimahewa water supply,4
Kilimani water scheme,1
Kilimarondo,7
Kilimatinde water supply,20
Kilimb,1
Kilimi and Uchama dam,1
Kilimi and uchama dam,21
Kilotweni water supply,33
Kilumb,8
Kima,1
Kimanda,8
Kimani,14
Kimara Water Supply,2
Kimarare,5
Kimasaki gravity water supply,44
Kimele,10
Kimokouwa water project,13
Kimosonu gravity water supply,13
Kimuli  water sup,2
Kimuli water supp,3
Kimundo gravity water supply,12
Kina,3
Kinaduma  water supply,1
Kinambeu water supply,6
Kindoi streem,21
Kindoroko  water supply,10
Kindoroko water supply,48
King,8
Kino,13
Kinu,7
Kiny,10
Kinyang`a streem,2
Kinyang`ga stree,4
Kinyik,5
Kinyinya gravity water supply,18
Kionwa spring,2
Kipara,4
Kiparang'anda B Water Supply,2
Kiparang'anda Water Supply,6
Kipatimu water supply,1
Kipumbwi water suppl,13
Kiracha water supply,1
Kirachi water supply,1
Kiraeni water supply,2
Kiranjeranje  Water supply,1
Kiranjeranje Water supply,4
Kiranyi pipe line,16
Kiremeta water supply,3
Kiro,18
Kirokomu water supply,1
Kiromba water supply,4
Kirongwe water supply,1
Kiroriko water supply,11
Kirua kahe gravity water supply trust,193
Kirua kahe pumping water trust,113
Kirwa  water suply,1
Kirwa  water supply,7
Kirwa Keni water supply,4
Kirwa i water supply,1
Kirwa water supply,1
Kisa,1
Kisaika  pipeline,6
Kisaika pipeline,2
Kisale Kitale B water suply,1
Kisale Kitale B water supply,2
Kisale Kitale water supply,5
Kisamisi water scheme,1
Kisangilo pipelines,4
Kisangilo water scheme,5
Kisanja water supply,14
Kise,22
Kishiha,11
Kishoju Water  Su,19
Kishoju Water sup,3
Kishuro water sup,4
Kisi,6
Kisiki water supply,2
Kisimiri Juu gravity water supply,3
Kisimiri gravity water supply,22
Kiso,3
Kisogwe,1
Kisogwe /Mkugwa gravity water supply,5
Kisogwe /Mkugwa gravity water supply supply,2
Kisogwe/ Mkugwa gravity water supply,4
Kisuma,26
Kisumba water supply,11
Kisungule,1
Kit,55
Kitangwi Water Supply,1
Kitanu water supply,3
Kitanuwater supply,1
Kitarakakifua water supply,1
Kite,18
Kitend,8
Kitere water supply,13
Kitogoto Water Supply,6
Kitomanga,1
Kitomanga Water Supply,5
Kitopeni,18
Kitowo,9
Kitukuni water supply,11
Kitula,2
Kitumb,6
Kitumbeine water project,25
Kitunguli water supply,5
Kitwechembogo Water Supply,11
Kiumba water supply,10
Kiurio Bendera water supply,1
Kiverenge water supply,9
Kivitu gravity water scheme,7
Kiwa,2
Kiwala,4
Kiwangwa wate,7
Kiwawa gravity water supply,9
Kiwawa water supply,4
Kiwele,27
Kiyanga water supply,3
Kizara water supply,2
Kizi,4
Kizimba forest,1
Kizingu,28
Kizota,1
Kkkt,2
Kole,9
Kolo,10
Komaka mandaka,74
Komolo pipe scheme,14
Kong,5
Kong`hoi,18
Kongei water supply,24
Koronani Borehole,5
Kubi,1
Kubugege Solar Energy,1
Kulasi water supply,1
Kumsasa  spring source,13
Kumsasa spring source,3
Kumubila and mukalinzi  spring source,15
Kuna,2
Kungwa W,1
Kuri,6
Kurui water Supply,1
Kurui water supply,8
Kusahuga piped scheme,1
Kuut,3
Kw,5
Kwa,25
Kwa Nyange water supply,4
Kwa Sondro water supply,4
Kwa mboko water supply,1
Kwad,3
Kwagwisembeza,13
Kwah,4
Kwaikuru water supply,1
Kwakitau water supply,1
Kwakoa water supply,7
Kwam,1
Kwamalima water supply,1
Kwamazandu water sup,16
Kwamkole water suppl,2
Kwanamdingiriri,1
Kwanaraga,1
Kwaruhombo wa,8
Kwasenenge Group,1
Kwawameku water suply,1
Kwawameku water supply,14
Kway,9
Kwemishiwi water sup,1
Kwemkingu,1
Kwemkuna,18
Kwenangwa water supp,1
Kwevumo mountains sp,9
Kwevumo streem,10
Kwezitu mountains sp,7
Kwini water supply,11
Kwitaba spring source,5
Kyamakata Pumping water supply,7
Kyamakata gravity water supply,2
Kyamara gravity water supply,41
Kyengege  water supply,1
Kyengege water supply,8
Kyonza,39
L,16
LAMP,8
LAMP water Supplying,1
LAMP water supplying,4
LANCH,1
LENCH,4
LENCH TARAMAI,1
LION'S GERMANY,2
LIPS Borehole Scheme,2
LIPS Water Scheme,21
LUKINDO PUMPING SCHEME,10
LVEMP,4
LVEMP MICRO PROJECT,1
Laela group water Supp,31
Laik,2
Lake Natron water scheme,2
Lake Tanganyika Basin,1
Lake Victoria,6
Lake Victoria basin,2
Lake Victoria pipe scheme,45
Lake victoria pipe scheme,1
Lalago Piped water Scheme,5
Lalt,2
Lama,5
Lang'ata dapash water proj,3
Lashumbai water scheme,1
Lega,7
Lema water supplied scheme,35
Lemanyata pipe line,39
Lembeni water supply,10
Lendanai pipe scheme,10
Leng,1
Lenj,3
Leoroma water supply,1
Lerang'wa water,5
Lerang'wa water  supply,2
Lerang'wa water Supply,1
Lerang'wa water supplly,1
Lerang'wa water supply,15
Lerang'wa waterbsupply,1
Lesoit,3
Libango water scheme,17
Libango water use group scheme,50
Libango water use group science,1
Libobe water supply,8
Lichipi,1
Ligunga water gravity scheme,15
Lihimalyao water supply,2
Likamba mindeu pipe line,41
Likawage Water supply,6
Lima gravity water scheme,13
Lima gravity water supply,3
Lion's,1
Lionja A,8
Lipumburu Water,13
Lirang'wa water supply,1
Lituli,3
Liuguru,4
Lobosoit pipe scheme,3
Loca,1
Loliondo secondary scheme,4
Londo Water Supply,1
Londoni water supply,9
Longido,1
Longido water Supply,1
Longido water suppliy,1
Longido water supply,10
Longuo water supply,1
Loronu water supply,1
Loruvani gravity water supply,23
Losaa Kia water supply,52
Losaa kia gravity water supply,1
Losaa-Kia water supply,152
Losinoni maji salama,13
Losinoni pipe line,11
Lowasa pipe scheme,12
Lu,1
Luchelele Water Supply,2
Luchelengwa,8
Luchemo,7
Ludiha,6
Ludilu,6
Lufumb,5
Lufuo,29
Luga,9
Lugala,3
Lugara,10
Lugulu water supply,6
Luholo,9
Luhong,13
Luhu,6
Luka,6
Lukande,7
Lukare  water sup,2
Lukare water supp,24
Luko,5
Lukwal,15
Lumage,6
LumeyaKalebezoNyehunge water project,8
Lundel,4
Lundugu,14
Lunguo water supply,1
Lupali,22
Lupe,10
Lupila,16
Lupiro w,6
Lutende,11
Lutende Scheme,1
Lutindi water supply,1
Lutove,13
Luvulu,10
Luwamakaa branch line,2
Luwamakaa water supply,2
Luwasu water supply,7
Luwumb,4
Lwamakaa water supply,1
Lwamgasa,1
Lwih,7
Lyamungo umbwe water supply,120
Lyamungo-Umbwe water supply,92
Lyasa,4
Lyelembo water supply,9
M,400
MAKOGA,3
MAKOGA WATER SUPPLY,49
MAMBURAI SPRING,7
MANGISA,1
MANGISA RIVER,6
MARANG,1
MASIEDA,3
MAWASU,4
MISSION,5
MMILUKI,7
MONGAHAI RIVER,23
MPEISA,22
MRDP,1
MSRRWS,1
MVUM,12
MWS,59
Ma,51
Maambreni gravity water supply,125
Maambreni gravity water supply breni,1
Mabafu,11
Mabama water suppy,2
Mabatini,1
Mabilu W,12
Mabira water supp,32
Maboga,30
Mabokweni Water Supp,8
Mabula mountains spr,46
Mach,8
Machame Aleni water supply,11
Machame water supply,64
Machang'anja,3
Machoneni,3
Machumba estate pipe line,185
Mad,13
Madaba,2
Madamane,1
Madawa water supply,3
Made,3
Madiha,10
Madimba water supply,1
Mae pipeline,14
Maendeleo water supply,2
Mafi Mountain,1
Mafi Mountains,9
Mafinga,9
Maforoni Dam,14
Mafuriko  Water Supp,1
Mafuriko Water Suppl,1
Mag,6
Maga,1
Magadini pipe scheme,8
Magang,35
Magat gravity spring,10
Magati  gravity spri,1
Magati gravity water,44
Magati water schem,5
Magawa Water Supply,1
Mage,4
Magila-Mkumbara wate,1
Mago,9
Magoma water suoply,1
Magoma water supply,20
Magomeni,3
Magoto piped  water suplly,1
Magoto piped Water  suplly,2
Magoto piped Water seplly,1
Magoto piped Water suplly,4
Magoye,8
Magula Mwanyumba,1
Magula mountains spr,12
Maguli,5
Magundi water supply,1
Magungamzia water su,2
Maguri water supply,4
Maha,4
Maha water supply,2
Mahanj,4
Maheng,4
Mahida mawanda water supply,3
Mahida-mawanda pipeline,2
Mahida-mwanda pipeline,2
Maho,22
Mahongole Secondary gravit,1
Mahongole Secondary gravity,11
Mahulu,4
Mahunguru,1
Mahunguru water supply,1
Mahuni,29
Mahurunga water supply,6
Mahuta,3
Mahuta Scheme,3
Mahuu water supply,7
Maili Sita,5
Maja,5
Majego water supply,4
Majengo,3
Maji Coast (Ruvu),2
Maji Coast(Ruvu,2
Maji Coast(Ruvu ),7
Maji Coast(Ruvu),20
Maji Mingi,7
Maji mingi,16
Maji ya Chai gravity water supply,23
Maji ya Kutega,1
Maji ya kutega,19
Majimengi,2
Majimingi,30
Majonanga,1
Maka,20
Makamba kwa lukonge,9
Makanda Water supply,3
Makang,16
Makanga,6
Makanj,14
Makanjiro,1
Makanya Tae water supply,12
Makanya-Tae water supply,11
Makelele water suppl,10
Makeve,2
Makiba pumping water supply,5
Makidi water supply,10
Makiidi water supply,1
Makingo water supply,5
Makitikiti,2
Makiyui stream,22
Mako,20
Makokoro water supply,4
Makola water supply,3
Makonde Water supply,1
Makonde water Supply,4
Makonde water supply,5
Makondeko line,1
Maku,5
Makunda water supply,4
Makung,6
Makungwini water supply,2
Makusi,2
Makuyuni water suppl,4
Makwale water supplied sche,166
Malama,14
Malamba water supply,2
Malambo water scheme,18
Malampaka Piped water Scheme,9
Maland,11
Malatu Chini,8
Malatu chini,5
Malemb,6
Malemeo gravity water supply,1
Malemeu gravity water supply,33
Maleng,40
Maleut,11
Malinyi,7
Maliwa,15
Mallama,14
Malolo,3
Malolo dam,1
Mamb,4
Mambreni gravity water supply,29
Mamire water Supply,1
Mamire water supply,67
Mamrieni water supply,2
Mamsera water supply,24
Mananga-himo pipeline,12
Manc,5
Mand,1
Manda water supply,17
Mandawa,20
Mandera water supply,5
Mang,1
Mang'ora juu water supply,6
Mang`o,11
Mang`ula,33
Manga water supply,2
Mangamba forest,59
Mangil,28
Mangola pipe scheme,18
Mangu windmill piped scheme,3
Mangula,2
Manjau,1
Manonga,1
Manu,11
Many,12
Manyoni water supply,48
Manyovu,6
Manz,2
Mapi,11
Mapinduzi,9
Maramba gravity spri,51
Marambo,3
Marangu baraza,23
Marangu west,32
Maranje water supply,3
Marera  water supply,1
Marera water supply,4
Marera-Lole pipeline,13
Marieni Makanya water supply,7
Marine Park /Village,1
Mariteni,6
Marua msahatie water supply,23
Marua mshatie water supply,1
Masa,21
Masala,4
Masanwa Piped water Scheme,6
Masaseni water supply,8
Mashami water suply,1
Mashami water supply,2
Mashangwe,13
Mashangwi,1
Mashati Dispensary  water supply,1
Mashati Dispensary water supply,8
Mashati dispensary water supply,3
Mashati water supply,8
Mashewa water supply,4
Masimbani water supp,5
Masuki water supply,1
Maswa Water  supply program,20
Maswa Water supplier supply,1
Maswa Water supplier supply program,2
Maswa Water supply program,4
Maswa water supply,3
Maswa water supply program,7
Maswaswa water supply program,1
Matai group  Water Sup,12
Matai group Water Supp,10
Matai group water Supp,6
Matala pipeline,30
