Finida German Tanzania Govt,53
Finidagermantanzania Govt,11
Finland,15
Finland Government,16
Finn Water,33
Finw,219
Finwater,29
Fiwater,1
Floresta,3
Folac,1
Foreigne,2
Fosecu,1
Fpct,15
Fpct Church,3
Fpct Mulala,1
Fptc - Pent,2
Franc,13
France,8
Frankfurt,1
Fredked Conservation,1
Free Pentecoste Church Of Tanz,4
Fresh Water Plc England,1
Friedkin Conservation Fund,1
Friend From Un,1
Friends Of Kibara Foundation,2
Friends Of Ulambo And Mwanhala,1
Full Gospel Church,1
Fw,173
G.D&i.D,2
Ga,30
Gachuma Ginery,3
Gaica,6
Gain,18
Game Division,1
Game Fronti,2
Gdp,1
Geita Goldmain,3
Gen,54
Geochaina,4
Gerald Tuseko Gro,1
German Missionary,1
Germany,101
Germany Cristians,1
Germany Misionary,11
Germany Missionary,1
Germany Republi,610
Gesawa,2
Getdsc00,1
Getekwe,1
Gg,1
Ggm,3
Gil Cafe'church',1
Giovan Disinistra Per Salve,1
Giz,42
Global Fund,2
Go,181
Godii,1
Goldmain,1
Goldwill Foundation,1
Government,2
Government /sda,1
Government /tassaf,8
Government /world Vision,1
Government And Community,1
Government Of Misri,2
Government Of Tanzania,9084
Government/ Community,11
Government/ World Bank,9
Government/school,1
Government/tassaf,2
Government/tcrs,1
Gra Na Halmashauri,1
Grail Mission Kiseki Bar,1
Grazie Franco Lucchini,1
Grazie Grouppo Padre Fiorentin,1
Greec,5
Greinaker,3
Greineker,2
Grumeti,53
Gt,6
Gtz,84
Gurdians,1
Gwitembe,2
H,86
H/w,3
H4ccp,1
Haam,1
Haidomu Lutheran Church,1
Halimashau,1
Halimashauli,1
Halmashauli,2
Halmashaur,8
Halmashauri,27
Halmashauri Wil,2
Halmashauri Ya Manispa Tabora,13
Halmashauri Ya Wilaya,3
Halmashauri Ya Wilaya Sikonge,102
Ham,18
Hamref,1
Handeni Trunk Main(,5
Handeni Trunk Maini,1
Hans,25
Hapa,7
Hapa Singida,1
Happy Watoto Foundation,30
Haruna Mpog,1
Hasawa,1
Hashi,1
Hasnan Murig (mbunge),1
Hasnein Muij Mbunge,1
Hasnein Murij,1
Hassan Gulam,1
Haydom Lutheran Hospital,1
Hdv,1
He,125
Healt,9
Health  Ministry,1
Hearts Helping Hands.Inc.,1
Henure Dema,1
Heri Mission,1
Hery,1
Hesaw,5
Hesawa,2202
Hesawa And Concern World Wide,1
Hesawwa,1
Hesawz,5
Hesawza,1
Hesswa,1
Hewasa,25
Hewawa,1
Hez,1
Hhesawa,1
Hiap,4
Hifab,450
Hilfe Fur Brunder,1
Hindu,3
Holand,2
Holili Water Supply,1
Holla,9
Holland,33
Hongoli,1
Hortanzia,9
Hospital,5
Hotels And Lodge Tanzania,1
Hotels And Loggs Tz Ltd,1
Hpa,2
Hsw,101
Htm,2
Huches,1
Hw/rc,27
Hydom Luthelani,3
I Wash,27
I.E.C,8
Iado,1
Icap,1
Icdp,1
Icf,1
Ics,33
Idara Ya Maji,54
Idc,92
Idea,11
Idf,1
Idydc,17
If,1
Ifad,27
Ifakara,3
Igolola Community,1
Ikela Wa,9
Ikeuchi Towels Japan,2
Il,29
Ilaramataki,1
Ilct,23
Ilkeri Village,5
Ilo,33
Ilo/undp,1
Ilwilo Community,1
Imf,14
In,6
In Memoria Di Albeto,1
Incerto,1
Inkinda,1
Insititutiona,1
Institution,12
Institutional,4
Insututional,2
Internal Drainage Basin,1
International Aid Services,1
Investor,2
Iom,1
Ir,123
Iran Gover,2
Irc,2
Irevea Sister,3
Irevea Sister Water,1
Irish Ai,59
Irish Government,2
Is,125
Isf,316
Isf / Tasaff,1
Isf/government,16
Isf/gvt,1
Isf/tacare,14
Isingiro Ho,14
Islam,6
Islamic,20
Islamic Agency Tanzania,2
Islamic Community,1
Islamic Found,35
Islamic Society,1
Isnashia And,1
Issa Mohamedi Tumwanga,1
Italian,1
Italy,2
Italy Government,3
Iucn,1
Jacobin,1
Jafary Mbaga,1
Jaica,280
Jamal,1
Jamal Abdallah,1
Japan,82
Japan  Food Aid Counter Part,1
Japan Aid,3
Japan Embassy,3
Japan Food,5
Japan Food Aid,1
Japan Government,1
Jbg,38
Jeica,13
Jeshi La Wokovu,6
Jeshi La Wokovu [cida],1
Jeshi Lawokovu,1
Jgb,5
Jica,259
Jika,30
Jimbo Fund,6
Jimmy,2
Jipa,1
John Fund,1
John Gileth,1
John Skwese,1
Ju,1
Ju-sarang Church' And Bugango,1
Judge Mchome,2
Juhibu,2
Juma,1
Jumaa,1
Jumanne,1
Jumanne Siabo,1
Justine Marwa,1
Jwtz,1
K,2
Ka,39
Kaaya,1
Kadip,1
Kadp,19
Kadres Ngo,9
Kaemp,69
Kagera,1
Kagera Mine,1
Kagunguli Secondary,1
Kahema,1
Kajima,1
Kalebejo Parish,1
Kalitasi,24
Kalitesi,1
Kalta,30
Kamama,1
Kamata Project,1
Kambi Migoko,2
Kanamama,1
Kando,1
Kanis,1
Kanisa,9
Kanisa Katoliki,7
Kanisa Katoliki Lolovoni,31
Kanisa La Menonite,27
Kanisa La Mitume,1
Kanisa La Neema,1
Kanisa La Tag,1
Kanisani,1
Kapelo,1
Karadea Ngo,1
Kashwas,4
Kassim,1
Kata,2
Kauzeni,1
Kayempu Ltd,1
Kc,1
Kcu,1
Kdc,1
Kdpa,1
Kdrdp Ngo,2
Kegocha,1
Kenyans Company,1
Kerebuka,2
Kfw,2
Ki,124
Kibaha Independent School,2
Kibaha Town Council,68
Kibara Foundation,1
Kibo,2
Kibo Brewaries,2
Kidep,29
Kidika,1
Kidp,36
Kigoma Municipal,5
Kigoma Municipal Council,1
Kigwa,1
Kijij,1
Kijiji,4
Kikom,1
Kikundi Cha Akina Mama,1
Kilimarondo Parish,1
Kilimo,1
Kilindi District Co,53
Kiliwater,189
Killflora,21
Kilol,1
Kilomber,8
Kilwater,25
Kimkuma,6
Kinapa,12
Kindoroko Water Project,1
Kinga,1
Kingupira S,9
Kipo Potry,1
Kirde,54
Kirdep,5
Kitiangare Village Community,1
Kiuma,32
Kiwanda Cha Ngozi,1
Kiwanda Cha Samaki,2
Kiwanda Cha Tangawizi,3
Kizego Jumaa,1
Kizenga,1
Kkkt,1287
Kkkt Canal,1
Kkkt Church,70
Kkkt Dme,2
Kkkt Leguruki,1
Kkkt Mareu,1
Kkkt Ndrumangeni,1
Kkkt Usa,1
Kkkt-dioces Ya Pare,10
Kkkt_makwale,166
Kmcl,10
Kmt,3
Koica,9
Koica And Tanzania Government,3
Koico,1
Kokornel,1
Kolopin,1
Kombe Foundation,2
Kome Parish,1
Kondela,1
Kondo Primary,1
Konoike,4
Kopwe Khalifa,1
Korea,3
Krp,5
Ku,1
Kuamu,19
Kuji Foundation,1
Kurrp,1
Kurrp Ki,1
Kuwait,72
Kuwasa,38
Kwa Ditriki Cho,1
Kwa Makala,1
Kwa Mzee Waziri,1
Kwamdulu Estate,1
Kwang-nam Middle-school,1
Kwaruhombo He,1
Kwasenenge Group,1
Kwik,2
Kwikwiz,12
Kyariga,2
Kyela Council,7
Kyela-morogoro,1
L,3
Laizer,1
Lake Tanganyika,3
Lake Tanganyika Basin,1
Lake Tanganyika Prodap,1
Lamp,110
Laramatak,2
Latfu,1
Lawate Fuka Water Suppl,7
Lawatefuka Water Supply,180
Lc,1
Lcdg,3
Lcgd,4
Ldcdd,1
Ldcgd,1
Lee Kang Pyung's Family,1
Legeza Legeza,1
Lench,4
Lench Taramai,2
Leopad Abeid,1
Lg,1
Lga,442
Lga And Adb,2
Lgcbg,3
Lgcd,1
Lgcdg,13
Lgcgd,1
Lgdbg,1
Lgdcg,3
Lidep,3
Lifetime,12
Lion Clu,1
Lions,4
Lions C,1
Lions Club,5
Lions Club Kilimanjaro,1
Lips,27
Lisa,2
Liuwassa,3
Livin,16
Living Water International,14
Liz,1
Lizad,1
Local,7
Loliondo Parish,4
Loliondo Secondary,4
Long Ga,1
Longido Sec School,4
Loocip,1
Losaa-kia Water Supply,62
Losakia Water Supply,5
Lotary Club,2
Lotary International,1
Lottery,1
Lottery Club,8
Louise Elucas Sala,1
Lowasa,12
Luali Kaima,1
Luchelegu Primary School,1
Luka,1
Luke Samaras Ltd,1
Lungwe,1
Lusajo,1
Luthe,22
Lutheran,4
Lutheran Church,12
Lvemp,3
Lvia,147
Lwf,2
Lwi,72
Lwi & Central Government,3
Lwiji Italy,16
M,1
M And P,1
Ma,1
Maajabu Pima,1
Maashumu Mohamed,1
Mac,6
Machibya Guma,1
Madaraweshi,1
Madra,1
Maerere,1
Mafwimbo,1
Magadini Makiwaru Water,4
Magadini-makiwaru Water,175
Magani,1
Magereza,2
Magige,1
Magoma Adp,19
Magu Food Security,1
Magul,1
Magutu Maro,1
Mahemba,1
Mahita,1
Majengo Prima,1
Maji Mugumu,19
Maju Mugumu,1
Makanga,1
Makanya Sisal Estate,1
Makapuchini,1
Makli,1
Makombo,1
Makona,1
Makondakonde Water Population,1
Makonde,6
Makonde Water Population,19
Makonde Water Supply,3
Makonder,1
Makori,1
Makoye Masanzu,2
Makundya,1
Makuru,2
Makusa,1
Malec,3
Males,1
Maliasili,1
Malola,1
Mama Ku,1
Mama Mery Nagu,2
Mamad,14
Mamaz,1
Mambe,1
Mamlaka Ya Maji Ngara,8
Mamvua Kakungu,1
Mango Tree,1
Manyota Primary School,1
Manyovu Agriculture Institute,1
Marafin,1
Marafip,68
Marke,1
Maro,2
Maro Kyariga,1
Marumbo Community,1
Masai Land,1
Maseka Community,1
Masese,1
Mashaka,2
Masista,1
Maswi Drilling Co. Ltd,1
Mataro,2
Matata Selemani,1
Matimbwa Sec,1
Matogoro,1
Matyenye,1
Mavuno Ngo,4
Maxavella,13
Mayiro,1
Mazaro Kabula,1
Mbeje,1
Mbiusa,1
Mbiuwasa,35
Mboma,6
Mboni Salehe,1
Mbozi District Council,7
Mbozi Hospital,1
Mbozi Secondary School,1
Mbunge,18
Mbuzi Mawe,1
Mbwana Omari,1
Mbwiro,1
Mchukwi Hos,3
Md,61
Mdc,17
Mdgwc,5
Mdrdp,86
Meco,1
Medicine,1
Meko Balo,1
Mem,9
Member O,1
Member Of Parliament,8
Member Of Perliament Ahmed Ali,1
Menon,7
Meru Concrete,1
Methodist Church,1
Mfuko Wa Jimbo,1
Mfuko Wa Jimbo La Magu,1
Mganga,1
Mgaya,1
Mgaya Masese,1
Mgm,5
Mh An,12
Mh Kapuya,3
Mh.Chiza,1
Mh.J S Sumari,1
Mheza Distric Counc,6
Mhina,1
Mhoranzi,1
Mhuzu,1
Mi,16
Miab,1
Mianz,3
Mikumi G,1
Milenia,8
Mileniam Project,26
Millenium,10
Minis,4
Ministry Of Agricultura,1
Ministry Of Education,6
Ministry Of Healthy,2
Ministry Of Water,590
Minjingu,3
Miomb,3
Misana George,1
Misheni,1
Misri Government,1
Missi,87
Missio,2
Mission,301
Missionaries,24
Missionary,3
Mitema,1
Miziriol,46
Mkinga  Distric Cou,62
Mkinga Distric Coun,150
Mkulima,1
Mkuluku,1
Mkurugenzi,1
Mkuyu,17
Mmanya Abdallah,1
Mmem,3
Mmg Gold Mine,2
Mnyama,1
Mnyambe,1
Mnyamisi Jumaa,1
Morad,1
Moradi,2
Moravian,4
Moroil,8
Morovian,3
Morovian Church,8
Morrovian,1
Moses,1
Moshono Adp,1
Moslem Foundation,6
Mosque,13
Mosqure,1
Motiba Manyanya,1
Motiba Wambura,1
Mow,1
Moyowosi Basin,1
Mp,2
Mp Mloka,1
Mp Mzeru,5
Mrtc,1
Ms,42
Ms-danish,1
Msabi,17
Msf,20
Msf/tacare,13
Msigw,1
Msigwa,1
Msiki,1
Msikiti,16
Msikiti Masji,1
Msikitini,1
Mstiiti,1
Msudi,1
Mtambo,1
Mtc,2
Mtewe,1
Mtibwa S,3
Mtuwasa,8
Mtuwasa And Community,3
Muhameid Na,2
Muhindi,1
Muhochi Kissaka,1
Muislam,1
Muivaru,1
Mungaya,1
Municipal Council,1
Muniko,1
Musilim Agency,4
Muslim Society,1
Muslim World,1
Muslimehefen International,1
Muslims,10
Muslimu Society(shia),1
Muwasa,1
Muwsa,107
Mwakabalula,1
Mwakalinga,1
Mwakifuna,1
Mwalimu  Maneromango Muhenzi,1
Mwalimu Muhenza,1
Mwalimu Omari,1
Mwamama,1
Mwamvita Rajabu,1
Mwanaisha Mwidadi,1
Mwanamisi Ally,1
Mwanga Town Water Authority,4
Mwanza,1
Mwaya Mn,22
Mwelia Estate,3
Mwigicho,2
Mwingereza,1
Mwinjuma Mzee,1
Mwita,1
Mwita Kichere,1
Mwita Lucas,1
Mwita Machota,1
Mwita Mahiti,1
Mwita Muremi,2
Mwl. Nyerere Sec. School,2
Mwl.Mwita,1
Mws,7
Mzee Don,3
Mzee Lesilali,1
Mzee Mabena,1
Mzee Mkungata,1
Mzee Ngwatu,1
Mzee Omari,2
Mzee Salum Bakari Darus,1
Mzee Sh,1
Mzee Shindika,1
Mzee Smith,1
Mzee Waziri Tajari,1
Mzee Yassin Naya,1
Mzinga A,9
Mzung,2
Mzungu,1
Mzungu Paul,6
Nado,10
Namungo Miners,1
Nasan,1
Nassan,1
Nassor Fehed,3
Natherland,1
Natio,1
National Park,1
National Rural,62
National Rural (wb),1
National Rural And Hfa,12
Nazalet Church,1
Nazaleti,1
Nazareth Church,2
Ncaa,63
Nchagwa,2
Ncs,1
Nddp,2
Ndm,1
Ndolezi,1
Ndorobo Tours,1
Ndrdp,78
Nduku Village,3
Neemia Mission,2
Nerthlands,1
Nethalan,152
Nethe,26
Netherla,1
Netherland,4
Netherlands,470
Ngelepo Group,1
Nginila,1
Ngiresi Village Community,3
Ngo,1
Ngos,6
Ngumi,1
Niger,2
Nimrodi Mkono[mb],1
Nipon & Panoco,1
Nirad,2
Njula,1
Nk,8
Nmdc India,1
No,134
Noeli Mahobokela,1
None,2
Norad,765
Norad /government,20
Norad/ Kidep,20
Norad/ Tassaf,2
Norad/ Tassaf Ii,2
Norad/government,1
Norad/japan,1
Norad/rudep,1
Norani,1
Nordic,1
Norplan,1
Norway Aid,1
Noshad,1
Noshadi,1
Not Known,27
Nrwssp,4
Nsc,5
Nssf,1
Nwssp,2
Nyabarongo Kegoro,1
Nyabibuye Islamic Center,1
Nyabweta,1
Nyahale,1
Nyakaho Mwita,1
Nyamasagi,1
Nyamingu Subvillage,1
Nyamongo Gold Mining,4
Nyamuhanga Maro,1
Nyangere,1
Nyanza Road,1
Nyeisa,1
Nyitamboka,1
O,1
Oak'zion' And Bugango B' Commu,1
Obadia,1
Obc,6
Oda,2
Oikos,3
Oikos E .Africa/european Union,4
Oikos E.Africa/ European Union,1
Oikos E.Africa/european Union,33
Oikos E.Afrika,155
Okutu Village Community,1
Ola,5
Old Nyika Company,1
Oldadai Village Community,3
Oldonyolengai,4
Olgilai Village Community,14
Olumuro,8
Omar Ally,1
Omar Rafael,1
Omary Issa,2
One Desk One Chair,1
One Un,18
Opec,1
Orphanage,1
Otelo Bussiness Company,1
Others,2
Othod,1
Overland High School,1
Overnment,1
Owner Pingo C,1
Ox,2
Oxfam,359
Oxfam Gb,12
Oxfarm,176
Oxfarm Gb,1
P,19
Pad,4
Padep,69
Padep(mifugo),1
Padi,1
Padri,1
Padri K,1
Padri Matayo,1
Paffect Mwanaindi,1
Pag Church,1
Pancrasi,1
Pangadeco,1
Pankrasi,1
Panone,1
Parastatal,7
Parastatal An,1
Partage,27
Paskali,1
Pataji,6
Patrick,1
Patuu,3
Paulo Sange,1
Pci,9
Pdi,1
Peace Cope,19
Pema,1
Pentecost,1
Pentecosta Church,3
Pentecosta Seela,1
Pentecostal,1
Pentecostal Church,2
Pentecostal Hagana Sweeden,1
Pentekoste,1
People From Egypt,1
People From Japan,2
People Of Japan,9
People Of Sweden,1
Perusi Bhoke,1
Peter,2
Peter Mayiro,1
Peter Ngereka,1
Peter Tesha,30
Peters,32
Petro Patrice,1
Pidp,18
Piscop,1
Piscope,1
Pius Msekwa,1
Piusi,1
Plan,1
Plan Int,195
Plan Internatio,26
Plan International,57
Plan Tanzania,1
Pmo,16
Po,30
Poland Sec School,1
Pori La Akiba Kigosi,1
Pr,3
Presadom,3
Prf,12
Primo Zunda,1
Prince Medium School,1
Priva,5
Private,295
Private Co,1
Private Individual,826
Private Individul,1
Private Institutions,1
Private Owned,14
Private Person,1
Prodap,1
Prof. Saluati,1
Professor Ben Ohio University,8
Pwagu,1
Pwc,1
Q-sem Ltd,2
Quick,6
Quick Win,1
Quick Win Project,3
Quick Win Project /council,3
Quick Win/halmashauri,1
Quick Wings,16
Quick Wins,15
Quick Wins Scheme,1
Quicklw,1
Quickwi,4
Quickwins,1
Quik,3
Quwkwin,26
Qwckwin,1
Qwekwin,1
Qwick Win,1
Qwickwin,12
Qwiqwi,13
R,1
Rada,13
Rafael Michael,1
Rafik,2
Railway,2
Rajab Seleman,1
Rajabu Athumani,1
Ramadhani M. Mvugalo,1
Ramadhani Nyambizi,1
Ramsar,1
Raramataki,1
Rarymond Ekura,1
Ras,1
Rashid,1
Rashid Mahongwe,1
Rashid Seng'ombe,1
Raurensia,1
Rc,230
Rc Cathoric,4
Rc Ch,80
Rc Churc,25
Rc Church,321
Rc Church/centr,14
Rc Mi,1
Rc Missi,1
Rc Mission,4
Rc Missionary,1
Rc Mofu,1
Rc Msufi,1
Rc Njoro,1
Rc/dwe,1
Rc/mission,5
Rcchurch/cefa,22
Rdc,16
Rdws,1
Re,6
Red Cross,45
Redap,2
Redcross,2
Redekop Digloria,1
Redep,44
Redeso,2
Redet,1
Regina Group,1
Regional Water Engineer Arusha,9
Regwa Company Of Egpty,2
Regwa Company Of Egypt,5
Resolute,2
Resolute Golden Pride Project,1
Resolute Mining,15
Resolute Mininggolden Pride,1
Revocatus Mahatane,1
Rhobi,1
Rhobi Wambura,1
Richard M.Kyore,1
Ridep,47
Rilayo Water Project,1
Ringo,1
Ripati,1
Rips,12
Rished,24
Ro,3
Robert Kampala,1
Robert Loyal,6
Robert Mosi,1
Rocci Ross,2
Rodri,1
Romam Catholic,1
Roman,275
Roman Ca,4
Roman Catholic,121
Roman Catholic Rulenge Diocese,14
Roman Cathoric,2
Roman Cathoric -kilomeni,8
Roman Cathoric Church,1
Roman Cathoric Same,15
Roman Cathoric-same,24
Roman Church,14
Rombo Dalta,2
Rotary,1
Rotary Club,19
Rotary Club Australia,1
Rotary Club Kitchener,1
Rotary Club Of Chico And Moshi,1
Rotary Club Of Usa And Moshi,1
Rotary I,3
Rotaty Club,1
Rotery C,1
Rotte,3
Rssp,3
Ru,105
Ruangwa Lga,1
Rudep,312
Rudep /dwe,1
Rudep/norad,1
Rudri,1
Rumaki,1
Runda,1
Rundu Man,8
Runduman,5
Ruped,2
Rural,1
Rural Drinking Water Supply,4
Rural Water Department,2
Rural Water Supply,3
Rural Water Supply And Sanita,13
Rural Water Supply And Sanitat,270
Rusumo Game Reserve,1
Ruthe,16
Ruvu Darajani,1
Rv,1
Rvemp,3
Rwi,1
Rwsp,16
Rwsso,1
Rwssp,1374
Rwssp Shinyanga,2
Rwssp/wsdp,6
Rwsssp,7
S,2
S. Kumar,1
S.P.C Pre-primary School,1
S.S Mohamed,1
Sabemo,59
Sabodo,23
Sadaqatun Jar,1
Safari Camp,1
Safari Roya,5
Sagaswe,1
Said Hashim,1
Said Omari,1
Said Salum Ally,1
Saidi Halfani,1
Sakwidi,1
Salamu Kita,1
Saleh Zaharani,4
Salehe,1
Salim Ahmed Salim,1
Salum Tambalizeni,1
Samlo,1
Samsoni,1
Samwel,1
Samweli,1
Samweli Kitana,1
Samweli Mshosha,1
San Pellegrino,1
Sangea District Council,7
Sanje Wa,6
Sao H,14
Saudia,1
Sauwasa,7
Save The Rain Usa,28
Sawaka,2
Scharnhorstgymnasium,1
Scholastica Pankrasi,1
Schoo,3
School,7
School Adm9nstrarion,2
Scott,2
Sda,16
Sda Church,1
Sdg,17
Sdp,1
Secondary,12
Secondary Schoo,6
Segera Estate,1
Seif Ndago,1
Sekei Village Community,20
Sekondari,1
Seleman Masoud,1
Seleman Rashid,1
Seleman Seif,1
Selestine Mganga,1
Selikali Ya Kijiji,1
Selous G,3
Sema,50
Sema S,1
Semaki,1
Semaki K,6
Senapa,2
Sengerema District Council,8
Sent Tho,1
Seram,1
Serena,3
Serian,1
Serikali,41
Serikali Ya Kijiji,9
Serikari,3
Serikaru,1
Seronera,1
Shabani Dunia,1
Shamte Said,1
Shanta,3
Sharifa Athuman,1
Shawasa,45
Shear Muslim,2
Shekhe,1
Shelisheli Commission,1
Shinyanga Shallow Wells,1
Shipo,241
Shirika La Kinamama Na Watot,1
Shule,15
Shule Ya Msingi,1
Shule Ya Msingi Ufala,1
Shule Ya Sekondari Ipuli,1
Si,34
Sida,28
Sido,1
Sijm,10
Silinda Yetu,1
Silvester Shilingi,1
Simango Kihengu,1
Simav,1
Simavi,3
Simba Lodge,1
Simmors,4
Simon Lusambi,1
Simone,1
Sindida Yetu,1
Singasinga,2
Singida Yetu,21
Singsinga,1
Sipdo,1
Sisa,1
Sisal Estste Hale,1
Siss M. Minghetti,1
Sister Francis,2
Sister Makulata,1
Siter Fransis,1
Siza Mayengo,1
