##,1
Bigenyi A,1
Bigenyi B,2
Bigina,1
Bigo,1
Bigoro,1
Bigwa,3
Bigwa Barabarani,10
Biharule,3
Bihashara,1
Bihawana,2
Biirabo,1
Biirabo B,1
Bijingijila,2
Bikera,4
Biki,1
Bikonge,1
Bilatenda,7
Bilikani,1
Bilisee,1
Bima,1
Binagi,1
Binengo,1
Binga Chana,1
Binga Mjini,1
Bingati,3
Binguni A,1
Binguni B,1
Binja,1
Binza,2
Biogwa,2
Biote,2
Bipihai,3
Birere,1
Birikani,2
Birisima,1
Birubiru,1
Bisarwa,1
Biseko,5
Bishaka,1
Bishenge,1
Bisheshe,2
Bisibisi,3
Bisimba,1
Bisinge,2
Bisyan,4
Bitale A,1
Bitale B,2
Bitale B Shule,1
Bitale Shule,1
Bitale Sokoni,2
Bitare Kati,4
Bitati,1
Bitoto,1
Bitotoni,1
Bituntu,3
Bituntu 'A',1
Biturana Mashariki,2
Biturana Mtoni,1
Biturana Shuleni,3
Biyonza,1
Biyungu,3
Bizi,3
Bizivilinzamba A,3
Bizivilinzamba C,1
Blambizi,1
Block,1
Block 8,1
Block Farm,1
Block Q,2
Blockfarm,1
Boboka,1
Boda,3
Bodauni,1
Boga,1
Bogogwa,1
Bogoji 'C',1
Bogolwa,2
Bogoro,2
Bogorwa,1
Bohali,2
Bohangalawe,1
Bohoo,2
Bokara,2
Bokela,1
Bokera,2
Boko,1
Bokora,3
Bokore,4
Bokotemboni,3
Bokotimiza,1
Bolelo,2
Bolisa,2
Boma,15
Boma Kati,1
Boma La Ng'Ombe,1
Boma Mbuzi Street,5
Boma Village,2
Boma Ya Ngombe,1
Bomai Juu,1
Bomalang'Ombe,3
Bomamzinga A,1
Bomamzinga B,2
Bomani,48
Bomavi Village,2
Bomba,3
Bomba La Bure,2
Bomba La Maji,1
Bomba La Zambia,3
Bomba Sita,1
Bombambili,10
Bombambili 2,1
Bombamzinga,2
Bomban,3
Bombani,40
Bombani B,1
Bombo,2
Bombo Chini,1
Bombo Juu,1
Bomeni,1
Bomo,3
Bomu,19
Bomy,1
Bonde,1
Bonde La Faru,2
Bondea,2
Bondeni,90
Bondeni A,4
Bondeni B,3
Bondeni Pwani,2
Bondeni Road,6
Bondo,7
Bong'Wa,14
Bongera,3
Bongi,1
Bonite Street,7
Booni,10
Booni Ka Mlengu,1
Bora Salama,1
Border,2
Boro,2
Boro Chini,1
Boro Juu,2
Boro Kati,4
Boya,1
Boyoyo,3
Boza,5
Bramba,2
Brebda B,1
Brenda B,1
Brockfarm,2
Bubada,1
Bubala,1
Bubalaji,3
Bubale,9
Bubale A,3
Bubale B,2
Bubanga,1
Bubange,1
Bubare,1
Bubata,1
Bubende,3
Bubinza B,1
Bubu,3
Bubuga,1
Bubungu,1
Bubungu A,1
Bubungu B,2
Bubuya,2
Buchama,5
Buchambage,1
Buchamwa,1
Buchela,11
Buchele,1
Buchemba,1
Buchenze,1
Buchimato,2
Buchore,1
Buchuma,6
Buchundwankende,1
Buchunga,1
Budalabujiga,1
Budati,1
Budeka,2
Budekwa,1
Budekwa Kati,3
Budenge,2
Budishi,1
Budoda Centre,1
Buduba,1
Budula,2
Budulunhu,2
Budushi,2
Budushi A,2
Budushi B,5
Budushi C,3
Budutu,1
Bufanka Centre,4
Bufingula,1
Bufuko,3
Bufumo,1
Bugabilo B,1
Bugabu,2
Bugakama B,1
Bugala,1
Bugalama,1
Bugalika,1
Bugambelele,3
Buganda,10
Bugandando,1
Bugandiga,1
Bugando,6
Bugando A,2
Bugando B,1
Bugando Centre,1
Bugang'Ala,1
Bugango A,1
Bugango B,2
Buganguzi,1
Buganika,1
Buganza,1
Buganzu,3
Bugarama,4
Bugarama Center,1
Bugare,2
Bugasha,3
Bugashani,1
Bugatu,1
Bugaza,1
Bugede,3
Bugega,1
Bugege,1
Bugela,1
Bugelenga,1
Bugelenga Centre,1
Bugema,2
Bugematu,4
Bugembe,1
Bugeme,5
Bugengere,7
Bugenhe,1
Bugerelo,1
Bugesela,2
Bugharga,1
Bughuru,3
Bugigagia,1
Bugila,1
Bugimbagu,2
Bugimu,1
Bugisha,3
Bugo,3
Bugoba,10
Bugogo,12
Bugogo A,4
Bugoloka,6
Bugomba,3
Bugomba A,1
Bugomba B,4
Bugombela,2
Bugomwa,1
Bugong'Ho,1
Bugonji,1
Bugorebuke,1
Bugoro,1
Bugoro Asili,3
Bugorora,1
Bugorora A,1
Bugoso,1
Bugoye,3
Bugoyi,2
Bugugo,6
Bugujo,1
Buguku,1
Bugumwa,5
Bugunga,3
Buguruni,14
Bugwandege,5
Bugwatuji,4
Bugweto,4
Buhabi,1
Buhaganzara,1
Buhaia,1
Buhaji,1
Buhalahala,2
Buhamba,1
Buhanama,3
Buhanga,5
Buhangija,3
Buhanuzi,1
Buhare,1
Buhata,2
Buhegera,1
Buhehe,1
Buhekela,7
Buhemba,2
Buhenche,1
Buhendangabo,1
Buhilima A,3
Buhilima B,2
Buhimba,1
Buhinda,9
Buhiti,1
Buholo,2
Buholonganyi,1
Buhondo,2
Buhoro,1
Buhororo Kati,2
Buhu,1
Buhuba,2
Buhula,1
Buhunda,3
Buhungu,3
Buhushi,1
Buhyo,1
Bujagiji,1
Bujela,8
Bujenjeki,1
Bujerere,2
Bujesi,17
Bujiga,2
Bujika,1
Bujinga,5
Bujingwa,26
Bujinja,1
Bujonde,3
Bujonge,2
Bujubu,1
Bujumba,1
Bujumbi,1
Bujuru,4
Bukabara,1
Bukala,1
Bukalangi,3
Bukalila,2
Bukalo,1
Bukama,1
Bukamba,5
Bukambilo,2
Bukambwa,1
Bukamila,3
Bukana,2
Bukandwe,1
Bukangirija,1
Bukangoma,1
Bukaranga,1
Bukarga,1
Bukegesi,1
Bukemba,2
Bukene,2
Bukene Mjini,4
Bukenge,1
Bukengwa,4
Bukesela,2
Bukigi,6
Bukiliguru,1
Bukimwi,1
Bukindo Nkokolo,1
Bukinga,1
Bukingwa,1
Bukingwaminzi,5
Bukingwamizi,1
Bukini,1
Bukiriguru,1
Bukiriro Kati,10
Bukiruguru Kati,2
Bukiruguru Magharibi,1
Bukoba,4
Bukoko Mjini,1
Bukokolya,1
Bukole,1
Bukoli,1
Bukombe,1
Bukombe Centre,2
Bukombozi,1
Bukomera Kaskazini,2
Bukongokati,2
Bukono,2
Bukuba,2
Bukuba A,1
Bukujungu,4
Bukula,1
Bukulabuji,2
Bukulu A,2
Bukulu B,3
Bukulungila,1
Bukulwa,2
Bukuma,5
Bukumba,1
Bukumbi,9
Bukumbulwa,1
Bukumi,1
Bukunda,2
Bukundi,5
Bukungu,2
Bukunu,1
Bukura B,1
Bukurwa,4
Bukwala,3
Bukwangu,2
Bukwaya,3
Bukwe,1
Bukwimba,1
Bukyeija,1
Bulabu,1
Buladabi,1
Bulago,1
Bulaho,7
Bulale,13
Bulama A,2
Bulambo,1
Bulanda,1
Bulangale,1
Bulango,2
Bulangwa,2
Bulati,2
Bulega A,1
Bulega Centre,2
Bulekela,1
Bulekwamuli,1
Bulende,1
Bulengahansi,1
Bulengansi,1
Bulenya,1
Buleza,1
Buliambuli,1
Buliambwa,1
Buliampulu,1
Bulianaga,1
Buliashi,1
Buliba,1
Bulibata,3
Bulifani,13
Bulige,5
Bulige Center,3
Bulila,2
Bulilila,1
Bulilila A,1
Bulilwa,3
Bulima,9
Bulima A,1
Bulima B,2
Bulimba,2
Bulimbwe,6
Bulimwandala,3
Bulinda,13
Bulindi,1
Bulingwa,2
Bulola,1
Bulolambeshi,5
Bulolwa,1
Bulolwambeshi,1
Bulongi,1
Bulongo,8
Bulongo A,1
Bulongwe,2
Buloswa,1
Buluga,1
Bulugala,2
Bulugala A,1
Bulugala B,1
Buluguta,1
Bulukeri,2
Bululu,1
Buluma,1
Bulumbaga,1
Bulumbaga B,1
Bulumbela,1
Bulumbi,1
Bulumo,1
Bulumusa,5
Bulunde,5
Bulungwa,1
Bulunje,1
Bulyaheke,6
Bulyahilu Center B,1
Bulyahulu,1
Bulyakashaju,3
Bulyambuli,3
Bulyamuru,1
Bulyandulu,4
Bulyang'Ombe,1
Bulyang'Ombe Kati,6
Bulyang'Ombe Magharibi,1
Bulyangoko,1
Bulyanjemu,3
Bulyansungwi,1
Bulyasulu,1
Bulyasungu,1
Bulyasungwi,2
Buma Magharibi,3
Bumala,2
Bumanda,1
Bumba,1
Bumbiti,2
Bumbul7,1
Bumbuli,1
Bumburyahe,6
Bumbuta A,1
Bumbuta B,1
Bumihilis,1
Bumilo,2
Bumunyo,1
Bumva Namba Moja A,1
Bumyengeja,2
Bunakoba,1
Bunambiyu Centre,3
Bunamhala A,1
Bunamhala B,3
Bunamibara,1
Bunango,1
Bunangovoda,1
Bunazi A,7
Bunazi B,1
Bundaza,1
Bundenge,1
Bung'Ang'A,1
Bung'Hwangoko,1
Bunge,5
Bungoma,4
Bungu Mission,3
Bungukaya,1
Bungulwa,1
Bunguma,1
Bunguru,1
Bunhiba,1
Bunigonzi,1
Bunigonzi No 1,1
Bunigonzi No 3,2
Bunigonzi No2,2
Bunju,1
Bunkango,4
Bunoga,1
Bunogwz,1
Bunolo,5
Bunonga,6
Buntubili,2
Bunubili,1
Bunukangoma,21
Bunya Kikosu,2
Bunyagongo,1
Bunyakasege,2
Bunyanyembe,6
Bunyongaka A,1
Bunyongala B,3
Bunyonya,1
Bunzumani,1
Bunzuta,2
Buongera,1
Bupamba,7
Bupandagila Kati,2
Bupandwa,3
Bupandwamela,1
Bupigi,1
Bupu,2
Bupulani,2
Bupuli,1
Bupungu,1
Buramata,1
Burambizi,1
Buramula,1
Buranga,1
Burembo,2
Burenge,1
Burengo,9
Bureni Ilamba,1
Bureni Iramba,1
Bureza,1
Burinda,1
Burka,1
Burora B,1
Burui,1
Burumbaga,1
Burumia,1
Burundi,8
Burunge,2
Burunge A,1
Burungu,1
Buruwani,2
Burwani,1
Bus Stand,1
Busa,1
Busabaga,3
Busafya,2
Busagara,1
Busagara A,2
Busaizi,1
Busaka,3
Busaka C,1
Busalala Center,2
Busalano,1
Busale,6
Busalu,3
Busalusalu,1
Busamaja,1
Busambara A,1
Busambilo,6
Busambiro,1
Busamtya,1
Busamuda,4
Busanda,1
Busangi,1
Busango,5
Busango B,1
Busangu,2
Busanya,4
Busanze,1
Busasi,1
Busebi,1
Busegeja,1
Busekele,6
Buseko,5
Busekwa,6
Busekwanoni,5
Busele,1
Buselya,3
Busembwe,1
Busemwa,1
Busenda,4
Busenda A,1
Busenge,1
Busenge A,1
Busenge B,1
Busengete,6
Busengwa,3
Busese,1
Busetuka,1
Bushabane,1
Bushaga,1
Bushagi,2
Bushandwa,1
Bushashi,2
Bushaza 'A',3
Bushaza 'B',3
Bushega,1
Bushegeshe,1
Bushekya,1
Busheluka,1
Bushesha,1
Busheza,1
Bushi Kwetongo,1
Bushibamatu,1
Bushigwamala,1
Bushigwamhala,1
Bushingwe Kati,1
Bushini,3
Bushini A,1
Bushiri,1
Bushogo,1
Bushoju,2
Bushoko,1
Bushola,1
Bushoma,1
Bushoma A,2
Bushoma B,1
Bushongore,1
Bushora,1
Bushoro,2
Bushosha,3
Bushwa,1
Busi A,2
Busi B,1
Busia,1
Busigabole,1
Busigi,2
Busiiko,1
Busikari,3
Busimba,1
Businda,2
Businde,3
Busindi,3
Busingo,1
Businuki,1
Busiri Center,1
Busirime,2
Busisi Madukani,1
Busita A,2
Busita B,1
Busoba Town,2
Busoga,3
Busoka,2
Busolo,2
Busolwa,2
Busolwa Center,1
Busolwa Kona,2
Busolwamilia,1
Busona,3
Busondi,1
Busondo Magharibi,1
Busondo Mashariki,1
Busonge,1
Busongo,5
Busonjo,1
Busonzo,1
Busore,2
Busota,5
Busta B,1
Bustani,4
Busubi,3
Busulilo,1
Busulwa,9
Busulwangili,1
Busulwanguku,1
Busulwanguku A,1
Busumagu,2
Busumbwa,1
Busungo,4
Busungu,2
Buswakala A,1
Buswalila,7
Busweta,1
Butaanju,1
Butabale,1
Butabare,1
Butaganjana,3
Butahyaibega,3
Butainamwa,1
Butakare,1
Butakwa,1
Butalanda,3
Butale,1
Butalemala,1
Butalwa,6
Butambala,2
Butampemula,2
Butananganya,1
Butandula,1
Butanga,1
Butangali,2
Butanyata,2
Butarama Kati,2
Butasya,1
Butaunwa,2
Butayaibega,1
Butaza,1
Butegwa,1
Buteko,2
Butembo,2
Butende,1
Butengo,1
Butengu,3
Buthobori,2
Butiama,15
Butibu A,1
Butihama,1
Butikiti,1
Butiliti,2
Butimba,5
Butini,1
Butinzya,1
Butinzya C,1
Butinzya Centre,3
Butogwa,2
Butola,3
Butondolo,1
Butonga,9
Butu,2
Butugala,1
Butugara,1
Butui,1
Butulumba,1
Butumba,3
Butunda,1
Butunga,8
Butungiro,1
Butungo,5
Butungu,1
Butungwa,1
Buturage,3
Butwa,1
Butwale,3
Butwiro,1
Buyabila,2
Buyaga,1
Buyagaa,1
Buyagab,1
Buyagu,3
Buyagu Madukani,1
Buyalambe,1
Buyando,1
Buyange,2
Buyangi,1
Buyango,2
Buyanja,1
Buyera,1
Buyezi,1
Buyoga,7
Buyoga A,1
Buyoga B,1
Buyogo Mwembweni,1
Buyogoma,1
Buyogwa,3
Buyombo,4
Buyongayonga,2
Buyonzi,1
Buyubi,3
Buyumba,2
Buyumba 'A',2
Buyuni,3
Buyuni Centre,1
Buyuni Kuu,2
Buzabi A,1
Buzanaki,1
Buzegwe Ofisini,1
Buzibila,1
Buzigozigo,1
Buzigozigo Centre,1
Buziku Kati,1
Buzilima,1
Buzima,2
Buzinza,2
Buzugu,8
Buzuluga A,1
Buzunza,1
Bwabuliochi,1
Bwagala,12
Bwagamacho,2
Bwagamoyo Chini,1
Bwageselewa,1
Bwaira,1
Bwala,2
Bwali,3
Bwama,2
Bwambo,1
Bwana Mzungu,1
Bwanga,1
Bwani,7
Bwarai,5
Bwarata,1
Bwawan,6
Bwawani,91
Bwawani A,1
Bwawani B,1
Bweigiro,1
Bwejuu,1
Bwelu A,4
Bwelu B,3
Bwelu Kisagarani,1
Bwelwa Magharibi,1
Bwembwela B,2
Bwembweni,1
Bwembwera,3
Bwemengo,1
Bwemyanumi,3
Bwenda,1
Bwendamwizo A,1
Bwendamwizo B,1
Bwendamwuzo B,1
Bwendangabo,3
Bwendanseko,1
Bwendaseko,1
Bwenengo,1
Bwengabo,1
Bwengu,1
Bweni,10
Bwenkoma,1
Bweranka,3
Bweru,2
Bweru Kaskazini,2
Bweru Kusini,1
Bweshamuzi,1
Bweyendezi,2
Bweyenza,1
Bweyunge,3
Bwezya,1
Bwibuka,1
Bwigamba,3
Bwigasi,1
Bwiguniri,1
Bwila Juu,1
Bwilinde,1
Bwilinde A,1
Bwilinde B,1
Bwilingu,1
Bwimbwi,2
Bwinila,1
Bwipa,1
Bwisabuka,1
Bwisya,1
Bwiti,5
Bwiyombe,1
Bwizanduru,1
Bwizo,1
Bwoga,1
Bwongera,1
Bwonyo,4
Bwozi A,1
Byahi,1
Byamutemba,3
Byantang'Ana,1
Byashushe,1
Byasuma,1
Byasyo,3
Byazi,1
Byuna,1
C,8
C/Center,4
Cairo,1
Camp,6
Casabranca,1
Cca,3
Ccb,7
Ccm,65
Ccm A,5
Ccm B,2
Ccm Centre,6
Ccm Kati,2
Ccm/Kati,1
Cct,2
Center,82
Center A,3
Center B,1
Center Magharibi,3
Center Mashariki,2
Central,21
Central A,1
Central B,1
Centre,22
Cetre,1
Cha Kati,5
Cha Magharibi,2
Cha Mamba,2
Cha Mashariki,4
Cha Mawe,1
Cha Ngombe,5
Cha Simba,4
Cha Zahanati,3
Chabakazi,2
Chabakima,3
Chabalambu,1
Chabalisa,3
Chabayege,1
Chabda,1
Chabi,1
Chabikoni,2
Chabonga,1
Chabula,5
Chabuluma,1
Chabundanga,1
Chabura,1
Chabutwa,7
Chabutwa A,1
Chabwojo A,1
Chabwojo B,4
Chadunundu,1
Chafimbo,1
Chafisi,2
Chafugwe,1
Chafwimi,1
Chaga,1
Chaga A,4
Chaga B,2
Chagana A,2
Chagondire,2
Chahove,1
Chahwa,1
Chaibumba,1
Chaitaka,1
Chakaganga,1
Chakahaya,5
Chakalamba,5
Chakamba,2
Chakanga,2
Chakariri,1
Chakatanga,1
Chakechake,3
Chakenge,6
Chaki,1
Chakimalya,1
Chakitalagu,1
Chakitalagu A,1
Chakitalagu B,2
Chakuku,2
Chakumbagaire,1
Chakwale,2
Chakwale Mjini,25
Chakwale Mjinni,1
Chakwale Mmjini,1
Chakwe,4
Chala,2
Chalangu A,1
Chalangwa A,5
Chalangwa C,3
Chalantai,2
Chalimbana,3
Chalinze,4
Chalinze A,3
Chalinze B,1
Chalinze Mzee A,11
Chalinze Mzee B,6
Chalisuka,1
Chalo A,5
Chalo B,2
Chalocharika Msinga,3
Chalongwe,6
Chalufilili,2
Chalukumbu,1
Chalukungu,2
Chalula,2
Chalya,2
Chamabanda,1
Chamabati,1
Chamagati,4
Chamakaza,1
Chamakera,3
Chamalale,1
Chamalendi,1
Chamalendi A,1
Chamalendi B,1
Chamaleni,1
Chamani,14
Chamanoni,2
Chamanyana,1
Chamanyete,1
Chamasejo,1
Chamatule,2
Chamawe,1
Chamazi,1
Chambamasaka,4
Chambeo,3
Chambika,5
Chambinda,1
Chambishi,9
Chambo Center,3
Chambogo,3
Chambu,2
Chamburu,1
Chambuyuni,1
Chambuzi,1
Chambwa,1
Chambwita,1
Chamchuzi,1
Chamela,1
Chamela B,1
Chamganga,2
Chamgisha,5
Chamgoe,1
Chamgogo,1
Chamgoi,1
Chamgoni/Bomani,1
Chamgutu,1
Chamiguro,1
Chamini,3
Chamipulu,3
Chamjini,1
Chamjumbe,1
Chamkara,1
Chamkwavi,1
Chamkwela,1
Chamlindi,2
Chamlundu,1
Chamlungu,2
Chamndindi Kati,1
Chamnye,3
Chamoto,7
Champera,2
Chamsalaka,2
Chamti,7
Chamtiro,1
Chamtumile,1
Chamulu,1
Chamungili,1
Chamuralo,1
Chamurunyinyi,1
Chamuwondo,1
Chamuyaga B,1
Chamvanga,3
Chamwabo,2
Chamwandu,1
Chamwela,1
Chamwi,1
Chamwiko,2
Chamwino,19
Chamwino A,2
Chan`Gombe,1
Chanakala,1
Chanama,1
Chanama B,1
Chancnate,1
Chanda,1
Chandago,1
Chandama,1
Chandamali,1
Chande,1
Chandima,1
Chanduha,1
Chandulik,1
Chandundu,2
Chanela,1
Chanemba,1
Chang'Anga,1
Chang'Ing'Ine,1
Chang'Mbe,1
Chang'Ombe,88
Chang'Ombe A,1
Chang'Ombe B,1
Chang`Ombe,12
Changalaw,2
Changalawe,11
Changamoto,2
Changani,2
Changano,1
Changarama,1
Changarame,1
Changaraw,6
Changarawe,11
Changarawe A,3
Changarawe B,5
Changarawe Kati,1
Changaraweni,1
Changawaka,1
Changedele,1
Changepa,1
Changini,1
Changombe,8
Changombe B,1
Changonde,1
Changuluili,1
Changuluwe,2
Changwa,2
Chanika,8
Chanjare,2
Chanji A,1
Chankabwimba,5
Chankanga,1
Chankende,2
Chanko,2
Chankobe,1
Chankoko,1
Chankwama,1
Chanongu,3
Chansenama,1
Chanuru,1
Chanya,5
Chanyahuru,1
Chanyamilima,1
Chanyamwilika,1
Chanyangabwa A,6
Chanyangabwa B,2
Chanyangoma,2
Chanyentamba,1
Chanyumbu,1
Chanzage,2
Chanzobe,1
Chanzoya,4
Chanzuru Kati,13
Chao,1
Chapa,1
Chapakazi,8
Chaponda,4
Chapuku,6
Chapulwa,14
Chapunda,1
Chapuya,1
Charuchele,1
Charuchumisi,3
Charula,4
Chase-Shuleni,1
Chasenge,1
Chasheva,1
Chasheve,1
Chasi,1
Chasimba,6
Chasimba A,1
Chata,1
Chatelekesha,2
Chatembo,7
Chati,3
Chatindu,2
Chatisa,2
Chato,4
Chatungwe A,1
Chatupa,2
Chauganga,3
Chaulula,1
Chaung'Eng'E,3
Chaung'Ng'E,2
Chavakaa,4
Chawalikozi,1
Chawama,3
Chawasi,3
Chaya,3
Chazi,2
Chazi Juu,1
Chebitoke,1
Chechenza,1
Check Line,2
Chekanae,1
Cheke,1
Chekechea,1
Chekecheani,1
Chekeleni,4
Chekenya,2
Chekereni,11
Cheketu,1
Chela Center,10
Chelesi,2
Cheleweni,3
Cheleweni A,1
Cheleweni B,3
Chemamba,2
Chemba,1
Chembeli,3
Chemch,2
Chemchem,36
Chemchem Kati,2
Chemchemu,3
Chemchenm,1
Chemekelo,1
Chemka,2
Chemkeni Center,1
Chenda,1
Chengelela,3
Chengere,1
Chenkobe,2
Chenkokola,1
Cheramunda,1
Chereji,5
Chesa,1
Chesa Mlimani,1
Chesenya,1
Cheupe,2
Cheya,4
Chibaka,3
Chibanje B,2
Chibay,1
Chibefu,2
Chibiso,6
Chibombo,1
Chibula,1
Chibunde,3
Chibungu,1
Chibwechangula,2
Chibwini,3
Chicago,10
Chidachi,2
Chidamsulu A,2
Chidamsulu B,2
Chididimo,2
Chidumule,3
Chidya,1
Chifugwau,2
Chigage,1
Chigala,1
Chiganga,2
Chigatule,1
Chigazule,2
Chihalala,1
Chihano,2
Chihembe,3
Chihikwi,2
Chihila,2
Chihoni,4
Chikaluri,1
Chikei,1
Chikola,8
Chikoma,1
Chikombo,1
Chikomo,1
Chikongo,3
Chikongola,4
Chikongora,1
Chikoweti,2
Chikua,1
Chikunda,4
Chikundi,2
Chikunja A,1
Chikunuko,1
Chikuti Kati,2
Chikwati,1
Chikwaya,1
Chikwera,4
Chilala,3
Chilam,1
Chilan,1
Chilangu,1
Chilej,2
Chileka,1
Chilende,1
Chilenga,1
Chilesya,4
Chilimba 'A',1
Chilio,3
Chilivalala,1
Chiloleye,1
Chiloloma,6
Chilongo,1
Chilonji,1
Chilota,1
Chilovya,1
Chilulumo,1
Chilulumo Kati,2
Chilumbilu,7
Chilundu Wika,2
Chima,2
Chimag,2
Chimagae,1
Chimale A,3
Chimale B,1
Chimalilo,2
Chimate Kati,4
Chimbi,1
Chimbuko,3
Chimbuya,1
Chimen,1
Chimi,1
Chimila,1
Chiminoka,1
Chiminula A,6
China,5
China Mtoni,2
Chinameli,2
Chinamili,2
Chindi A,1
Chindi B,1
Ching'Orola,1
Chinganda,2
Chinganga,1
Chingurubila,3
Chini,12
Chini Dukani,1
Chini Road,1
Chinjala,1
Chinog,1
Chinoje,3
Chinyebui,3
Chinyele,1
Chinyi,1
Chinyika,9
Chinzachi,1
Chiombola,1
Chipaka A,1
Chipaka B,1
Chipapa,1
Chipapa B,1
Chipapa C,1
Chipelele,1
Chipilimba 'A',2
Chipindi,2
Chiponda,1
Chipuputa,2
Chipweka,3
Chirabulo B,1
Chiraga,3
Chirago,1
