Daniel,1
Dar es salaam Technician,1
Dawasco,1
Deogra,1
Desk and chair foundation,1
Deus Ndege,1
Dhinu,3
Di,1
Dina,1
Diocese of Geita,4
Distri,181
Distric Water Department,1
District  Council,4
District COUNCIL,6
District Community j,1
District Counci,13
District Council,551
District Water Department,78
District council,392
District water depar,46
District water department,89
Diwani,2
Dmdd,287
Do,29
Dokta Mwandulami,1
Domnik,1
Dr. Matobola,4
Dr. Matomola,9
Dr.Matobola,3
Dr.Matomola,1
Dwe,3
Dydrotec,1
E ETO,1
EA,5
ECO LODGE,1
EF,1
EFAM,4
EFG,18
EGYPT,1
EGYPT REGWA,1
EL,7
ELCA,1
ELCT,5
EMANDA,1
EMANDA BUILDERS,1
EMAYO,1
ENGINEERS WITHOUT BORDER,1
ENO,2
ERETO,27
ESAWA,2
EWE,1
Eastmeru medium School,1
Edward,2
Efarm,2
Egypt Government,2
Egypt Technical Co Operation,1
Elias Mahemba,2
Elina,1
Elius Chacha,1
Eliza,3
Embasy of Japan in Tanzania,1
Emmanuel Kiswagala,1
Emmanuel kitaponda,1
Engarasero villagers,1
Engin,3
Enyuati,1
Enyueti,3
Ester Ndege,1
European Union,9
Exaud Msambwa,11
F,3
FAO,1
FARM-AFRICA,1
FAUSTINE,1
FIDA,1
FILEX MUGANGA,1
FIN WATER,59
FINI WATER,103
FINI Water,1
FINLAND,2
FINN WATER,33
FLORESTA,3
FOLAC,2
FPCT,14
FPCT Church,1
FPTC,2
FRANKFURT,1
FRESH WATER PLC ENGLAND,1
FURAHIA TRADING,3
FW,173
Fabia,1
Farm Africa,1
Fathe,22
Faudh Tamimu,2
FiNI WATER,3
Filber,1
Fin Water,1
Fin water,2
FinW,208
FinWate,1
FinWater,29
Fini Water,149
Fini water,133
Finland Government,16
Finwater,62
Foreigne,2
Free Pentecoste Church of Tanz,4
Frida mokeki,1
Friedkin conservation fund,1
Friend from UN,1
G.D&I.D,1
GACHUMA CONSTRUCTION,1
GACHUMA GINERY,3
GAICA,5
GD&ID,1
GDP,1
GEN,55
GEOCHAINA,4
GEOTAN,24
GERMAN,1
GERMAN MISSIONSRY,1
GERMANY MISSIONARY,9
GETDSC00,1
GGM,1
GIDA contractor,5
GLOBAL RESOURCE CO,1
GLOBAL RESOURCE CONSTRUCTION,1
GOVER,128
GOVERM,3
GOVERN,27
GOVERNME,3
GOVERNMENT,66
GRA,3
GRA TZ MUSOMA,1
GREINAKER,3
GREINEKER,2
GRUMENTI,1
GRUMET,1
GRUMETI,39
GRUMETI SINGITA,4
GTZ,63
GURUMETI SAGITA,2
GURUMETI SAGITA CO,2
Ga,42
Gain,10
Geita Goldmain,3
George,2
George mtoto,1
George mtoto company,1
Gerald,1
Gerald Mila,1
Germany,7
Gesine,1
Getekwe,1
Go,97
Gold star,5
Goldmain,1
Goldstar,12
Goldwill  foundation,1
Got,1
Gove,222
Gover,383
Governme,2
Governmen,1
Government,1825
Government /Community,1
Government /SDA,1
Government /TCRS,1
Government /World Vision,1
Government and Community,2
Government of Misri,1
Government/TCRS,1
Grail Mission Kiseki bar,1
Great Lakes,1
Greec,5
Green,2
Grobal resource  alliance,1
Grobal resource alliance,15
Grumeti fund,1
Gtz,3
Gwasco,2
Gwasco L,28
Gwaseco,10
H,86
H4CCP,1
HAAM,1
HAIDOMU LUTHERAN CHURCH,1
HAM,12
HAPA,10
HAPA SINGIDA,34
HASHI,1
HAYDOM LUTHERAN HOSPITAL,1
HDV,2
HE,125
HEESAW,1
HESAW,1
HESAWA,539
HESAWQ,1
HESAWS,1
HESAWZ,1
HIAP,4
HOLAND,1
HOLLAND,31
HOTEL AND LODGE TANZANIA,1
HOTELS AND LOGGS TZ LTD,1
HOWARD HUMFREYS,1
HPA,2
HSW,100
HW/RC,27
Ha,3
Halimashauli,1
Halmashauli,3
Halmashauri,23
Halmashauri wilaya,2
Halmashauri ya manispa  tabora,1
Halmashauri ya manispa tabora,12
Halmashauri ya mburu,3
Halmashauri ya wilaya,3
Halmashauri ya wilaya sikonge,102
Halmashauri/Quick win project,3
Hamis Makombo,1
Hamisi Fidia,1
Handeni Trunk Main,1
Handeni Trunk Main(,156
Hanja,1
Hanja Lt,2
Hans,25
Happy watoto foundation,30
Hasawa,1
Hasnein Murij,1
Healt,9
Hearts helping hands.Inc.,1
Hemed Abdalkah,1
Hemed Abdallah,1
Henure Dema,2
Heri mission,1
Hery,1
HesaWa,1
Hesawa,840
Hesawz,1
Hesewa,1
Hilfe Fur Bruder,1
Hindu,3
Holili water supply,1
Hospi,3
Hospital,2
Howard and Humfrey Consultants,1
Howard and humfrey consultant,4
Huches,1
Humfreys Co,1
Hussein Ayubu,1
Hydom Luthelani,3
Hydrotec,22
I.E.C,8
IADO,2
ICAP,1
ICF/TWESA,1
ICS,25
IDARA,9
IDC,5
IDEA,10
IDYDC,18
IFAD,25
ILCT,23
IN,1
INDIVIDUAL,2
INDIVIDUALS,2
IRAN GOVERN,2
IRC,2
IREVEA SISTER,4
IS,1
ISF,135
ISF / TASAFF,1
ISF and TACARE,1
ISF/Government,16
ISF/TACARE,13
ISSAA KANYANGE,1
ISSAC MOLLEL,3
ISSAC MOLLEl,1
ITALI,2
IUCN,1
Icf,1
Idara ya Maji,1
Idara ya maji,222
Ifakara,3
Igolola community,1
Ikela Wa,9
Ilaramataki,1
Ilolangulu water supply,2
Ilwilo community,1
In,3
Indi,3
India,2
Indiv,1
Individual,2
Individuals,24
Insititutiona,1
Institution,8
Institutional,1
Inter,13
Internal Drainage Basin,1
International Aid Services,1
Inves,3
Ir,119
Is,154
Islam,6
Islamic,20
Islamic Agency Tanzania,2
Islamic community,1
Issa Mohamedi Tumwanga,1
Italian government,1
Italy government,3
J LH CO LTD,1
J mal Abdallah,1
J. Mc,1
JACKSON MAHAMBO,1
JAICA,141
JAICA CO,4
JALCA,1
JANDU,1
JANDU PLUMBER  CO,18
JANDU PLUMBER CO,41
JAPAN,1
JAPAN EMBASSY,3
JAWABU,2
JBG,37
JESHI LA WOKOVU,1
JHL CO LTD,2
JI,1
JICA,113
JIKA,24
JLH CO LTD,4
JSICA,1
JUIN,4
JUIN CO,25
JUINE CO,1
JWTZ,1
Ja,15
Jacks,1
Jackson Makore,1
Jafary Mbaga,1
Jaica,98
Japan,9
Japan Government,1
Jeica,12
Jerem,1
Jeshi la Wokovu,1
Jeshi la wokovu,3
Jeshi la wokovu [cida],1
Jica,28
Jicks,21
Jika,2
Jiks,1
Jimmy,1
John gemuta co,1
John kiminda co,1
Joseph nkunda,1
Ju,1
Judge Mchome,2
Juma,1
Juma Makulilo,1
Juma Maro,2
Juma Ndege,1
Jumaa,1
Jumanne,1
Jumanne Siabo,1
Jumuhia,1
Jumuiya,1
Justine Marwa,1
K,2
K/Primary,1
KA,46
KADP,20
KAEM,1
KAEMP,30
KAGERA MINE,1
KARUMBA BIULDIN,1
KARUMBA BIULDING COMPANY LTD,1
KARUMBA BIULDING CONTRACTOR,1
KARUMBA BUILDING COMPANY LTD,2
KASHERE,1
KASHWA,5
KAWINGA,1
KAYEMPU LTD,1
KC,1
KDC,1
KDPA,1
KEREBUKA,3
KIBO,2
KIDIJAS,1
KIDP,36
KILANGANI CO,1
KILI WATER,38
KILL WATER,2
KIM KIM CONSTRUCTION,19
KIMKUM,6
KINAPA,5
KISIRIRI ADP,1
KIUMA,32
KK,4
KKKT,898
KKKT CHURCH,69
KKKT Canal,1
KKKT DME,2
KKKT Katiti juu,1
KKKT Kilinga,1
KKKT Leguruki,1
KKKT MAREU,1
KKKT Ndrumangeni,1
KKKT _ Konde and DWE,166
KKKT-Dioces ya Pare,10
KKT,33
KKT C,5
KMCL,10
KMT,3
KOBERG,1
KOBERG Contractor,3
KOICA,4
KONOIKE,7
KOREA,2
KORKONEL,1
KOWI,4
KOYI,1
KTA C,7
KU,1
KUMKUM,1
KURRP,1
KUWAIT,47
KUWASA,38
KWIKWIZ,10
KYASHA ENTERPR,23
KYASHA ENTREPR,3
KYELA_MOROGORO,1
Kaembe,3
Kagulo,1
Kagunguli Secondary,1
Kahema,1
Kajima,1
Kalago enterprises Co.Ltd,9
Kalitasi,24
Kalitesi,1
Kalta,30
Kalugendo,1
Kalumbwa,9
Kaluwike,3
Kamama,1
Kamata project,1
Kambi Migoko,1
Kanamama,1
Kando,1
Kanisa,6
Kanisa katoliki,5
Kanisa la TAG,1
Kanisani,1
Kapelo,1
Karugendo,11
Kassim,1
Kata,2
Kauzeni,1
Ki,97
Kibaha Town Council,3
Kibo potry,1
Kidika,1
Kigoma municipal,7
Kigwa,1
Kijiji,2
Kikom,1
Kiliflora,13
Kilimarondo Parish,1
Kiliwater,210
Kiliwater r,1
Killflora /Community,8
Killflora/ Community,12
Kilol,1
Kilolo Star,2
Kilomber,2
Kilwa company,9
Kilwater,25
Kindoroko water project,1
Kinga,1
Kirdep,5
Kitiangare village community,1
Kitukuni water supply,1
Kiwanda cha Ngozi,1
Kizenga,1
KkKT,10
Kkkt,2
Ko,2
Kokeni,30
Konoike,7
Korogwe water works,23
Kuamu,19
Kuji foundation,1
Kuwait,142
Kuwaiti,1
Kuweit,1
Kwamdulu estate,1
Kwasenenge Group,1
Kyariga,2
L,3
LAMP,10
LC,1
LDEP,1
LEI,1
LENCH,6
LGA,408
LGCDG,3
LGQ,1
LINDALA CO,3
LION'S,2
LIPS,2
LIUWASSA,2
LIVI,15
LIZAD,1
LOCAL CONTRACT,31
LOLMOLOKI,1
LOMOLOKI,1
LONGIDO SEC SCHOOL,4
LOOCIP,1
LUKE SAMARAS LTD,1
LUNGWE,1
LUWASSA,1
LVA Ltd,7
LVIA,60
LWI,71
LWI &CENTRAL GOVERNMENT,1
Laizer,1
Laramatak,2
Latifu,1
Lawate fuka water su,7
Lawatefuka water sup,180
Leopad Abeid,1
Lga,5
Li,1
Linda,5
Lindi contractor,1
Lindi rural water department,1
Lion's,1
Lion's club,1
Lions club kilimanjaro,1
Livi,1
Living water international,14
Local,45
Local  technician,47
Local l technician,1
Local te,52
Local technical,1
Local technical tec,4
Local technician,27
Local technitian,1
Locall technician,3
Localtechnician,1
Loliondo Parish,4
Losa-kia water suppl,4
Losaa-Kia water supp,62
Losakia water supply,1
Luali Kaima,1
Luka,1
Luleka,1
Luthe,5
Lutheran,3
Lutheran Church,4
M,1
M and P,1
MA,19
MACK DONALD CO LTD,1
MACK DONALD CONTRACTOR,7
MACK DONALD CONTRSCTOR,1
MAISHULE,1
MAIVARU,1
MAJ MUGUMU,1
MAJI MUGUMU,17
MAJI TECH,1
MAKAMA CONSTRUCTION,5
MAKE ENGINEERING,3
MAMAD,13
MANDIA CONSTRUCTION,1
MANGO TREE,1
MANYARA CONSTRUCTION,6
MARAFIN,1
MARAFIP,22
MASAI LAND,1
MASU COMPANY,1
MASWI,4
MASWI CO,2
MASWI COMPANY,1
MASWI DRILL,5
MASWI DRILLING,3
MASWI DRILLING CO. LTD,1
MAZI INVESTMENT,3
MBIUSA,1
MBIUWASA,35
MBOMA,6
MBULI CO,2
MBULU DISTRICT COUNCIL,1
MBUZI MAWE,1
MBWAMBO,2
MCHOME,3
MD,2
MDALA Contractor,6
MDRDP,84
MDRD_,2
MECO,1
MEM,5
METHODIST CHURCH,1
MGM,5
MH Kapuya,1
MI,8
MIAB,1
MIDA,6
MINISTRY OF EDUCATION,2
MINISTRY OF WATER,13
MINISTRYOF WATER,4
MINJINGU,3
MISHENI,1
MISSION,9
MKON CONSTRUCTION,1
MKONG CONSTRUCTION,1
MKONGO BUILDING CONTRACTOR,1
MKONGO CONSTRUCTION,1
ML appro,11
MLADE,46
MLAKI  CO,2
MLAKI CO,7
MMG GOLD MINE,2
MORNING CONSTRUCTION,1
MOSES,1
MOSQUE,1
MP,2
MP Mloka,1
MREMI CONTRACTOR,1
MS,6
MSABI,2
MSF,15
MSF/TACARE,13
MSIGWA,1
MSIKIT,4
MSIKITI,1
MSJI MUGUMU,1
MSUKWA CONSTRUCTION COMPANY,1
MTAMBO,1
MTC,2
MTN,65
MTUI,1
MTUWASA,23
MTUWASA and Community,3
MUSLIMEHEFEN INTERNATIONAL,1
MUWASA,33
MUWSA,107
MW,1
MWAKI CONTRACTO,1
MWAKI CONTRACTOR,3
MWANZA,1
MWE,157
MWE &,40
MWL NGASSA,1
MWS,7
Ma,14
Machibya,2
Mackd,15
Madra,1
Maendeleo ya jamii,3
Maerere,1
Magadini Makiwaru wa,4
Magadini-Makiwaru wa,175
Magani,1
Magoma ADP,1
Magul,1
Magutu Maro,1
Mahemba,1
Mahita,1
Maji Tech,3
Maji block,6
Maji tech Construction,4
Makala,1
Makanya Sisal Estate,1
Makonde,7
Makonde water Population,1
Makonde water population,19
Makonde water supply,4
Makori,1
Makoye,1
Makundya,1
Makuru,2
Makusa,1
Malec,1
Males,1
Maliasili,1
Mama Agnes Kagimbo,1
Mama Hamisa,1
Mama Kalage,1
Mama Kapwapwa,1
Mama joela,1
Mamaz,1
Mambe,1
Mamlaka ya maji ngara,10
Mamvua Kakungu,1
Manyota primary School,1
Manyovu Agriculture Institute,1
Mara inter product,1
Marafip,6
Marijan Ally Dadi,1
Mark,1
Marke,1
Maro,2
Martha Emanuel,2
Marti,4
Marumbo Community,1
Maseka community,1
Masele Nzengula,1
Masese,1
Mashaka M,1
MasjId Takuar,1
Masjid,5
Masjid Nnre,1
Maswi,10
Maswi Company,1
Maswi company,19
Maswi drilling co ltd,1
Mataro,2
Matiiti,1
Matogoro,1
Matyenye,1
Max Mbise,1
Mayiro,1
Mbozi District Council,4
Mbozi Hospital,1
Mbozi Secondary School,1
Mbunge,17
Mbusi Mwita,1
Mbwiro,1
Mchuk,3
Mdala Contractor,2
Megis,1
Member of Perliament Ahmed Ali,1
Meru Concrete,1
Mgaya,1
Mgaya Masese,1
Mgaya Mwita,1
Mh Kapuya,2
Mh.chiza,1
Mi,18
Mianz,7
Milenia,10
Mileniam,7
Mileniam project,24
Milenium,3
Ministry of water,1
Ministry of water engineer,9
Miomb,3
Misana george,1
Misri Government,1
Missi,87
Missio,2
Mission,121
Missionaries,1
Missionary,2
Miziriol,46
Mketo,1
Mkulima,1
Mkuluku,1
Mkuyu,17
Mohamad Masanga,1
Mohamed Ally,1
Mombo urban  water,1
Mombo urban water,3
Mombo urban water s,5
Monmali,1
Moravian,1
Moroil,8
Morovi,1
Morovian,1
Morovian Church,1
Morovian church,6
Morrov,1
Morrovian,1
Moshono ADP,1
Mosque,11
Mosqure,1
Motiba Manyanya,1
Moyowosi,1
Mpang,13
Mpango wa Mwisa,1
Mr Chi,1
Mr Kas,1
Mr Kwi,1
Mr Luo,1
Mr Sau,1
Mrish,1
Msabi,31
Msagin,1
Msig,1
Msiki,2
Msikiti,11
Msikitini,1
Msuba,1
Msudi,1
Mtewe,1
Mtwara Technician,1
Mu,1
Muham,2
Muhindi,1
Muhochi Kissaka,1
Mungaya,1
Municipal,2
Municipal Council,1
Musa,5
Muslims,6
Muslimu Society(Shia),1
Muwaza,1
Mviwa,13
Mw,13
Mwakabalula,1
Mwalimu  Muhenza,1
Mwalimu  Muhenzi,1
Mwamama,1
Mwamvita Rajabu,1
Mwanamisi Ally,1
Mwananchi Engineeri,1
Mwanga town water authority,4
Mwigicho,2
Mwita Lucas,1
Mwita Machoa,1
Mwita Mahiti,1
Mwita Muremi,2
Mwl. Nyerere sec. school,1
Mwl. Nyerere sec.school,1
Mwl.Mwita,1
Mzee Omari,1
Mzee Salum Bakari Darus,1
Mzee Smith,1
Mzee Waziri Tajari,1
Mzee Yassin Naya,1
Mzinga A,9
Mzung,2
Mzungu,1
Mzungu Paul,6
N.P.R.,2
NAFCO,1
NANRA contractor,6
NCAA,57
NDDP,2
NDM,1
NDRDP,1
NG,3
NGINIL,1
NGO,1
NGO'S,1
NIRAD,2
NJOONJOO,1
NMDC INDIA,1
NORA,21
NORAD,208
NORAD/,6
NSC,2
NSSF,1
NYAHALE,1
NYAKILANGANI,2
NYAKILANGANI  CO,1
NYAKILANGANI CO,23
NYAKILANGANI CONSTRUCTION,3
NZILA,1
Naishu Construction Co. ltd,2
Naishu construction co. ltd,15
Naishu construction co.ltd,1
Nampapanga,2
Nampopanga,2
Namungo,1
Nandra Construction,13
Napupanga,1
Nasan workers,1
Nassan workers,1
Nassor Fehed,3
Nathal Hamadi,1
Natio,1
Ncaa,6
Nchagwa,1
Ndanda missions,22
Nduku village,3
Neemia mission,2
Nerthlands,1
Netherlands,1
Ng'omango,1
Ngelepo group,1
Ngiresi village community,3
Nice,10
Niger,2
Nimrod Mkono[mb],1
Njula,1
No,9
Norad,152
Norani,1
North,2
Noshad,1
Noshadi,1
Not kno,1
Not known,17
Ns,3
Nu,1
Nyabarongo Kegoro,1
Nyabibuye Islamic center,1
Nyabweta,1
Nyakaho Mwita,1
Nyakilanganyi,1
Nyamasagi,1
Nyamingu subvillage,1
Nyamongo Gold mining,4
Nyamwanji,1
Nyangere,1
Nyanza road,1
Nyeisa,1
Nyitamboka,1
O,1
O &,1
OBC,5
ODA,1
OIKOS,3
OLA,4
OLDONYOLENGAI,4
OLOMOLOKI,1
OLS,1
OMARY MONA,1
ONESM,1
OXFAM,234
OXFARM,96
Obadia,1
Oikos E .Africa,80
Oikos E Africa,3
Oikos E. Africa,6
Oikos E.Africa,4
Oikos E.Afrika,5
Okong'o,1
Oldadai village community,3
Olgilai village community,14
Omar Ally,1
Omar Rafael,1
Omari Mzee,1
Onesm,1
Ongan,1
Orien,19
Orphanage,1
Others,1
Othod,1
Overland High School,1
Ox,1
P,18
P.N.R.,2
PAD,3
PADEP,29
PART,3
PATUU,4
PCI,8
PET,24
PIDP,11
PIT COOPERATION  LTD,8
PIUS CHARLES,1
PMO,2
PNR Da,1
PNR co,1
PRF,12
PRINCE MEDIUM SCHOOL,1
PRIV,1
PRIVATE INSTITUTIONS,1
PWD,1
Padep,4
Paffec,1
Pankrasi,1
Panone,1
Paskali,1
Pata,5
Patrick Nyanzwi,1
Paul,1
Pentecost church,1
Pentecosta,1
Pentecostal church,1
Pentekoste,1
People P,4
People from Egypt,1
Perusi Bhoke,1
Pet  Corporation  Ltd,1
Pet Coporation Ltd,1
Pet Corporation Ltd,13
Pet corporation Ltd,1
Peter Mayiro,1
Petro Patrice,1
Phase,13
Piscop,1
Plan Int,17
Plan Internationa,46
Plan International,5
Plan Tanzania,3
Po,29
Pori la akiba kigosi,1
Pr,53
Presadom,3
Prima,1
Primo,1
Priva,54
Privat,1
Private,143
Private Technician,1
Private company,1
Private individuals,1
Private owned,1
Private person,1
Prof. Saluati,1
Pump entecostal Sweeden,1
Q-sem Ltd,2
QUICKWINS,1
QUIK,1
QUKWIN,1
QUWKWIN,17
QWICKWIN,13
Quick win project,4
Quick win project /Council,1
Quick win/halmashauri,1
Quik,2
Qwick Win,1
R,1
R.C,4
RC,174
RC .Church,1
RC C,12
RC CATHORIC,3
RC CH,4
RC CHURCH,125
RC CHURCH BROTHER,1
RC Ch,52
RC Churc,14
RC Church,75
RC MISSION,1
RC MISSIONARY,1
RC Mi,1
RC Mis,1
RC Msufi,1
RC Njoro,1
RC church,2
RC church/CEFA,1
RC church/Central Gover,14
RC mission,1
RC/Mission,5
RCchurch/CEFA,21
RDC,55
RDDC,1
RDWS,1
RE,6
RED CROSS,36
REDAP,2
REDEP,1
REDESO,8
REGIONAL WATER ENGINEER ARUSHA,9
REGWA,1
REGWA COMPANY OF EGPTY,2
REGWA COMPANY OF EGYPT,2
REGWA Company,1
RESOLUTE MINING,1
RIDEP,24
RO,1
ROMAN CATHOLIC,1
RSSP,2
RUDE,7
RUDEP,9
RUDEP/,10
RUNDAGA,5
RURAL WATER SUPPLY,3
RUVUMA BASIN,3
RW,14
RWE,1206
RWE /Community,15
RWE Community,2
RWE/ Community,7
RWE/Community,7
RWE/DWE,52
RWE/TCRS,1
RWEDWE,1
RWET/WESA,1
RWI,1
RWSP,13
RWSSP,149
Railway,2
Ramadhani M. Mvugalo,1
Ramadhani Nyambizi,1
Raramataki,1
Rashid Mahongwe,1
Rashid Seng'ombe,1
Raurensia,1
Raymond Ekura,1
Rc,3
Rc Mission,1
Recoda,1
Red Cross,5
Red cross,1
Redep,9
Regina group,1
Region Water Department,1
Region water,1
Region water Department,77
Regional Water,15
Regwa Company,1
Resolute,2
Rhobi,28
Rhobi Wamburs,1
Rhoda,8
Richard M.Kyore,1
Rilayo water project,1
Rips,10
Rished,5
Robert Mosi,1
Robert kampala,1
Roma,2
Romam,1
Roman,94
Roman Ca,4
Roman Catholic,5
Roman Catholic Rulenge Diocese,9
Roman Cathoric -Kilomeni,8
Roman Cathoric -Same,2
Roman Cathoric Same,8
Roman Church,14
Roman catholic,3
Rombo Dalta,3
Rombo delta,1
Rotar,2
Rotary Club,5
Rotary Club of Chico and Moshi,1
Rotary Club of USA and Moshi,1
Rotary club,13
Rotary club Australia,1
Rotary club kitchener,1
Rotery c,1
Rotte,3
Rps,1
